id;siege;siege_encode;id1;impl;premier;compte;uaientitemere;identifiantunite;nomlong;nomcourt;nom_encode;description;rcr;typebibliotheque;adresse_adresse;adresse_adressecompl;adresse_codepostal;adresse_ville;adresse_pays;geo;internet_web;internet_info;internet_conta;internet_formu;internet_rss;internet_blog;internet_wiki;internet_masto;internet_faceb;internet_twitt;internet_youtu;internet_daily;internet_vimeo;internet_peris;internet_insta;internet_flick;internet_pinte;internet_linke;internet_googl;internet_viade;com_code;com_nom;uucr_id;uucr_nom;dep_id;dep_nom;aca_id;aca_nom;reg_id;reg_nom;regrgp_nom;fd_id;logo_scd;wall_rss;wall_faceb;wall_twitt;wall_youtu;wall_vimeo;wall_flick;wall_pinte;wall_googl;noctambuplus
0134031L;SCD Aix-Marseille Université;SCD%20Aix%2DMarseille%20Universit%E9;0134031L-05;0134031L-05-1;Oui;1;0134009M;UN05;Bibliothèque Sciences & techniques LUMINY;;Biblioth%E8que%20Sciences%20%26%20techniques%20LUMINY;;130552106;;163 Avenue de Luminy;Case 904;13009;Marseille;;43.235558,5.439621799999941;;https://bu.univ-amu.fr/bu-luminy;;http://univ-amu.libanswers.com/;;;;;https://www.facebook.com/busciencesamu/;https://twitter.com/busciencesamu;;;;;;;;;;;13209;Marseille  9e;UU00759;Marseille - Aix-en-Provence;D013;Bouches-du-Rhône;A02;Aix-Marseille;R93;Provence-Alpes-Côte d'Azur;Province;FD111;0134031L.jpg;;busciencesamu;busciencesamu;;;;;;
0134031L;SCD Aix-Marseille Université;SCD%20Aix%2DMarseille%20Universit%E9;0134031L-20;0134031L-20-1;Oui;1;0134009M;UN20;Bibliothèque ESPE-IUT Digne;;Biblioth%E8que%20ESPE%2DIUT%20Digne;;;;15 Avenue Joseph Reinach;;4002;Digne-les-Bains;;44.0950339,6.232857800000033;;https://bu.univ-amu.fr/bu-espe-iut-digne;;http://univ-amu.libanswers.com/;;;;;https://www.facebook.com/bulshamu/;https://twitter.com/bulshamu;;;;;;;;;;;4070;Digne-les-Bains;UU04301;Digne-les-Bains;D004;Alpes-de-Haute-Provence;A02;Aix-Marseille;R93;Provence-Alpes-Côte d'Azur;Province;FD111;0134031L.jpg;;bulshamu;bulshamu;;;;;;
0134031L;SCD Aix-Marseille Université;SCD%20Aix%2DMarseille%20Universit%E9;0134031L-49;0134031L-49-1;Oui;1;0134009M;UN49;BU Lettres des Fenouillères;;BU%20Lettres%20des%20Fenouill%E8res;;130012101;;167 avenue Gaston Berger;;13626;Aix-en-Provence;;43.5141134,5.448363699999959;;https://bu.univ-amu.fr/bu-fenouilleres;;http://univ-amu.libanswers.com/;;;;;https://www.facebook.com/bulshamu;https://twitter.com/bulshamu;;;;;;;;;;;13001;Aix-en-Provence;UU00759;Marseille - Aix-en-Provence;D013;Bouches-du-Rhône;A02;Aix-Marseille;R93;Provence-Alpes-Côte d'Azur;Province;FD111;0134031L.jpg;;bulshamu;bulshamu;;;;;;
0134031L;SCD Aix-Marseille Université;SCD%20Aix%2DMarseille%20Universit%E9;0134031L-30;0134031L-30-1;Oui;1;0134009M;UN30;Bibliothèque DSP Poncet;;Biblioth%E8que%20DSP%20Poncet;;130012234;bibliothèque associée;2 avenue Henri Poncet;;13100;Aix-en-Provence;;43.519157,5.443613;https://bu.univ-amu.fr/espace-poncet-urbanisme;;;;;;;;;;;;;;;;;;;;13001;Aix-en-Provence;UU00759;Marseille - Aix-en-Provence;D013;Bouches-du-Rhône;A02;Aix-Marseille;R93;Provence-Alpes-Côte d'Azur;Province;FD111;0134031L.jpg;;;;;;;;;
0340834X;BIU Montpellier;BIU%20Montpellier;0340834X-18;0340834X-18-1;Oui;1;0341089Z;UN18;UM-FDE-66 Perpignan;;UM%2DFDE%2D66%20Perpignan;;661362201;bibliothèque associée;3 avenue Alfred Sauvy;;66000;Perpignan;;42.6794857,2.9003095;;;;;;;;;;;;;;;;;;;;;66136;Perpignan;UU66601;Perpignan;D066;Pyrénées-Orientales;A11;Montpellier;R76;Occitanie;Province;FD111;0340834X.jpg;;;;;;;;;
0340834X;BIU Montpellier;BIU%20Montpellier;0340834X-46;0340834X-46-1;Oui;1;0341089Z;UN46;UPV-bibliothèque Charles Dugas;;UPV%2Dbiblioth%E8que%20Charles%20Dugas;;;bibliothèque associée;route de mende;Université Paul-Valéry;34000;Montpellier;;43.608333,3.912853;;;;;;;;;;;;;;;;;;;;;34172;Montpellier;UU34701;Montpellier;D034;Hérault;A11;Montpellier;R76;Occitanie;Province;FD111;0340834X.jpg;;;;;;;;;
0340834X;BIU Montpellier;BIU%20Montpellier;0340834X-22;0340834X-22-1;Oui;1;0341089Z;UN22;UPV-Bibliothèque Danny Serrato;;UPV%2DBiblioth%E8que%20Danny%20Serrato;;;bibliothèque associée;route de mende;Université Paul-Valéry;34000;Montpellier;;43.608333,3.912853;;;;;;;;;;;;;;;;;;;;;34172;Montpellier;UU34701;Montpellier;D034;Hérault;A11;Montpellier;R76;Occitanie;Province;FD111;0340834X.jpg;;;;;;;;;
0921510S;Service Commun de Documentation de l'Université Paris Nanterre;Service%20Commun%20de%20Documentation%20de%20l%27Universit%E9%20Paris%20Nanterre;0921510S-12;0921510S-12-1;Oui;1;0921204J;UN12;Bibliothèque du Pôle universitaire Léonard de Vinci;Bibliothèque du PULV;Biblioth%E8que%20du%20P%F4le%20universitaire%20L%E9onard%20de%20Vinci;;920502102;;12 avenue Léonard de Vinci;Bâtiment de l'infothèque, 1er étage, salle i 111;92400;Courbevoie;;48.89625018921814,2.236384877258274;http://scd.parisnanterre.fr/bibliotheques/bibliotheque-du-pulv/;;pquinet@u-paris10.fr;;;;;;;;;;;;;;;;;;92026;Courbevoie;UU00851;Paris;D092;Hauts-de-Seine;A25;Versailles;R11;Île-de-France;Île-de-France;FD111;0921510S.jpg;;;;;;;;;
0596870X;ESPE LNF / COMUE Lille Nord de France;ESPE%20LNF%20%5F%20COMUE%20Lille%20Nord%20de%20France;0596870X-00;0596870X-00-1;Oui;1;0596870X;UN00;BU ESPE ARRAS;;BU%20ESPE%20ARRAS;;620412210;;7 bis rue Raoul François;;62022;Arras;;50.281442,2.7933589999999997;;;;;;;;;;;;;;;;;;;;;62041;Arras;UU62502;Arras;D062;Pas-de-Calais;A09;Lille;R32;Hauts-de-France;Province;FD111;;;;;;;;;;
0761652H;SCD Université de Rouen-Normandie;SCD%20Universit%E9%20de%20Rouen%2DNormandie;0761652H-00;0761652H-00-1;Oui;1;0761904G;Un00;Evreux;;Evreux;;;;Rue du 7ème chasseur;;27000;Evreux;;49.028267,1.145062;;;;;;;;;;;;;;;;;;;;;27229;Évreux;UU27501;Évreux;D027;Eure;A21;Rouen;R28;Normandie;Province;FD111;;;;;;;;;;
0753237L;ENSAM (Arts et Métiers);ENSAM%20%28Arts%20et%20M%E9tiers%29;0753237L-06;0753237L-06-1;Oui;1;0753237L;UN06;Campus de Lille;;Campus%20de%20Lille;"La bibliothèque du campus Lille couvre les différentes thématiques des enseignements dispensés au sein de l'Ecole : génie mécanique, génie industriel, matériaux, langues... Une attention particulière est portée aux thématiques spécifiquement approfondies sur Lille : 
 - La mécanique des fluides
 - Le génie électrique
 - La robotique collaborative
 - La tribologie et le traitement des surfaces
Une quarantaine de titres de revues ainsi que des romans et BD viennent compléter les collections scientifiques";593502311;;8 bd Louis XIV;;59800;Lille;;50.6391476,3.077221300000019;https://bibliotheques.ensam.eu/bibliotheque/lille;https://bibliotheques.ensam.eu/bibliotheque/lille;bib.lille@ensam.eu;https://bibliotheques.ensam.eu/;;https://bibliotheques.ensam.eu/;;;;;;;;;;;;;;;59350;Lille;UU59702;Lille;D059;Nord;A09;Lille;R32;Hauts-de-France;Province;FD111;;;;;;;;;;
0250986L;Service commun de la documentation de l'Université de Franche-Comté;Service%20commun%20de%20la%20documentation%20de%20l%27Universit%E9%20de%20Franche%2DComt%E9;0250986L-12;0250986L-12-1;Oui;1;0251215K;UN12;BU du pôle universitaire du Lac de Vaivre, Vesoul;BU Vesoul;BU%20du%20p%F4le%20universitaire%20du%20Lac%20de%20Vaivre%2C%20Vesoul;;705502201;;Avenue des rives du lac;;70000;Vesoul;;47.629812,6.119853;http://scd.univ-fcomte.fr/node/583;;bu-vesoul@univ-fcomte.fr;;;;;;;;;;;;;;;;;;70550;Vesoul;UU70401;Vesoul;D070;Haute-Saône;A03;Besançon;R27;Bourgogne-Franche-Comté;Province;FD111;0250986L.jpg;;;;;;;;;
0752736S;Service Commun de la Documentation (SCD) de l'Université Paris Descartes;Service%20Commun%20de%20la%20Documentation%20%28SCD%29%20de%20l%27Universit%E9%20Paris%20Descartes;0752736S-05;0752736S-05-1;Oui;1;0751721N;UN05;Bibliothèque médicale Cochin-Port Royal;BU Cochin;Biblioth%E8que%20m%E9dicale%20Cochin%2DPort%20Royal;;751142101;;24 rue du Faubourg Saint-Jacques;;75014;Paris;;48.837455,2.338516;http://www.bu.parisdescartes.fr/;http://parisdescartes.libguides.com/les_bibliotheques/cochin;bucochin@bu.parisdescartes.fr;http://parisdescartes.libguides.com/contact;;;;;;;;;;;;;;;;;75114;Paris 14e;UU00851;Paris;D075;Paris;A01;Paris;R11;Île-de-France;Île-de-France;FD111;;;;;;;;;;Oui
0141110F;Université de Caen Normandie - Service commun de la documentation;Universit%E9%20de%20Caen%20Normandie%20%2D%20Service%20commun%20de%20la%20documentation;0141110F-07;0141110F-07-1;Oui;1;0141408E;UN07;Bibliothèque de l'ESPE - Centre de Saint-Lô;;Biblioth%E8que%20de%20l%27ESPE%20%2D%20Centre%20de%20Saint%2DL%F4;;505022202;bibliothèque associée;10 rue Saint-Georges;;50000;Saint-Lô;;49.119423,-1.091864;http://documentation.unicaen.fr/;http://documentation.unicaen.fr/Default/bib-espe-saint-lo.aspx;espe.bu50@liste.unicaen.fr;http://documentation.unicaen.fr/Default/jai-une-question.aspx;;http://documentation.unicaen.fr/Default/blogs-des-bu.aspx;https://fr.wikipedia.org/wiki/Universit%C3%A9_Caen-Normandie;;https://fr-fr.facebook.com/espe.caen/;https://twitter.com/especaen;http://www.youtube.com/channel/UCGRjIzuLkwSGRGLVwtC2sOQ;;https://vimeo.com/unicaen;;https://www.instagram.com/universitecaen/;http://www.flickr.com/photos/97346339@N05/;;;;;50502;Saint-Lô;UU50401;Saint-Lô;D050;Manche;A05;Caen;R28;Normandie;Province;FD111;0141110F.png;;espe.caen;;channel/UCGRjIzuLkwSGRGLVwtC2sOQ;;97346339@N05;;;
0542400R;Direction de la Documentation et de l'Edition;Direction%20de%20la%20Documentation%20et%20de%20l%27Edition;0542400R-20;0542400R-20-1;Oui;1;0542493S;UN20;BU IUT Nancy-Charlemagne;;BU%20IUT%20Nancy%2DCharlemagne;;543952103;;2 ter boulevard Charlemagne;;54000;Nancy;;48.682621,6.162108;https://bu.univ-lorraine.fr/;http://bu.univ-lorraine.fr/bibliotheques/iut-nancy-charlemagne;;;;;;;;;;;;;;;;;;;54395;Nancy;UU54701;Nancy;D054;Meurthe-et-Moselle;A12;Nancy-Metz;R44;Grand Est;Province;FD111;;;;;;;;;;
0301687W;SCD de l'Université de Nimes;SCD%20de%20l%27Universit%E9%20de%20Nimes;0301687W-01;0301687W-01-1;Oui;1;0301687W;UN01;SCD de L'Université de Nîmes-Site Vauban;;SCD%20de%20L%27Universit%E9%20de%20N%EEmes%2DSite%20Vauban;;301892102;;Rue du Docteur Georges Salan;CS13019;30021;NÎMES;;43.84252928978468,4.356982525131229;https://www.unimes.fr/fr/bibliotheque.html;https://www.unimes.fr/fr/bibliotheque/horaires-et-acces.html;buvauban@unimes.fr;;;;;;https://www.facebook.com/BUnimes/;;;;;;;;;;;;30189;Nîmes;UU30601;Nîmes;D030;Gard;A11;Montpellier;R76;Occitanie;Province;FD111;;;BUnimes;;;;;;;
0752734P;Direction des bibliothèques universitaires - Université Sorbonne nouvelle Paris 3;Direction%20des%20biblioth%E8ques%20universitaires%20%2D%20Universit%E9%20Sorbonne%20nouvelle%20P;0752734P-02;0752734P-02-1;Oui;1;0751719L;Un02;Bibliothèque des Etudes Italiennes et roumaines;;Biblioth%E8que%20des%20Etudes%20Italiennes%20et%20roumaines;;751052145;;1/5 rue Censier;;75005;Paris;;48.841023,2.355533;http://www.dbu.univ-paris3.fr/bibliotheques/nos-autres-bibliotheques/bibliotheque-d-italien;;;;;;;;;;;;;;;;;;;;75105;Paris  5e;UU00851;Paris;D075;Paris;A01;Paris;R11;Île-de-France;Île-de-France;FD111;0752734P.jpg;;;;;;;;;
0290323U;Bibliothèques universitaires de l'Université de Bretagne Occidentale - UBO;Biblioth%E8ques%20universitaires%20de%20l%27Universit%E9%20de%20Bretagne%20Occidentale%20%2D%20UBO;0290323U-16;0290323U-16-1;Oui;1;0290346U;UN16;Bibliothèque universitaire de l'Ecole supérieure du professorat et de l'éducation de Bretagne - site de Vannes - UBO;BU Espe Bretagne - site de Vannes - UBO;Biblioth%E8que%20universitaire%20de%20l%27Ecole%20sup%E9rieure%20du%20professorat%20et%20de%20l%27%E9du;;562602301;;32, avenue Franklin Roosevelt;;56000;VANNES;;47.65984908875659,-2.769196501678493;http://ubodoc.univ-brest.fr;http://ubodoc.univ-brest.fr/bibliotheques/bu-espe-vannes/;bu-espe-vannes@espe-bretagne.fr;;;;;;;https://twitter.com/bu_ubo;;;;;;;;;;;56260;Vannes;UU56501;Vannes;D056;Morbihan;A14;Rennes;R53;Bretagne;Province;FD111;;;;bu_ubo;;;;;;
0673029D;Service des bibliothèques de l'Université de Strasbourg;Service%20des%20biblioth%E8ques%20de%20l%27Universit%E9%20de%20Strasbourg;0673029D-08;0673029D-08-1;Oui;1;0673021V;UN08;Bibliothèque IEP IPAG Europe;;Biblioth%E8que%20IEP%20IPAG%20Europe;;674822103;;47 avenue de la Forêt Noire;;67082;Strasbourg;;48.58406,7.77066;http://www.iep-strasbourg.fr/bibliotheque/;https://bu.unistra.fr/.do#18;scd-bib.iep@unistra.fr;;;;;;;;;;;;;;;;;;67482;Strasbourg;UU67701;Strasbourg;D067;Bas-Rhin;A15;Strasbourg;R44;Grand Est;Province;FD111;0673029D.png;;;;;;;;;
0440121T;Service commun de la documentation (SCD) de l’Université de Nantes;Service%20commun%20de%20la%20documentation%20%28SCD%29%20de%20l%92Universit%E9%20de%20Nantes;0440121T-21;0440121T-21-1;Oui;1;0440984F;UN21;BA13 Centre régional de documentation mathématique (CRDM);;BA13%20Centre%20r%E9gional%20de%20documentation%20math%E9matique%20%28CRDM%29;;441092208;bibliothèque associée;2, rue de la Houssinière;UFR Sciences et Techniques;44300;Nantes;;47.237967,-1.554058;http://www.bu.univ-nantes.fr/;http://www.bu.univ-nantes.fr/bibliotheques-associees-et-partenaires/domaine-sciences/bibliotheques-associees-domaine-sciences-625199.kjsp?RH=1270740800068;;;;;;;;;;;;;;;;;;;44109;Nantes;UU44701;Nantes;D044;Loire-Atlantique;A17;Nantes;R52;Pays de la Loire;Province;FD111;;;;;;;;;;
0731137P;SCDBU Université Savoie Mont Blanc;SCDBU%20Universit%E9%20Savoie%20Mont%20Blanc;0731137P-03;0731137P-03-1;Oui;1;0730858L;Un03;BU Bourget;;BU%20Bourget;;;;;campus Technolac bât. 10;73370;Le Bourget-du-Lac;;;;;;;;;;;;;;;;;;;;;;;73051;Le Bourget-du-Lac;UU73601;Chambéry;D073;Savoie;A08;Grenoble;R84;Auvergne-Rhône-Alpes;Province;FD111;;;;;;;;;;
0352303N;Université Rennes 2 - Service Commun de Documentation;Universit%E9%20Rennes%202%20%2D%20Service%20Commun%20de%20Documentation;0352303N-01;0352303N-01-1;Oui;1;0350937D;Un01;Médiathèque;;M%E9diath%E8que;;352382139;;Place du Recteur Henri le Moal;Bât. L, porte L130;35043;Rennes;;48.120158,-1.701806;https://www.bu.univ-rennes2.fr/;https://www.bu.univ-rennes2.fr/;bu-mediatheque@univ-rennes2.fr;https://www.bu.univ-rennes2.fr/service/poser-une-question-par-chat-ou-par-mail;;;;;https://www.facebook.com/bibliotheques.univ.rennes2/;https://twitter.com/burennes2;;;;;;;;;;;35238;Rennes;UU35701;Rennes;D035;Ille-et-Vilaine;A14;Rennes;R53;Bretagne;Province;FD111;0352303N.png;;bibliotheques.univ.rennes2;burennes2;;;;;;
0421523C;Service commun de la documentation;Service%20commun%20de%20la%20documentation;0421523C-15;0421523C-15-1;Oui;1;0421095M;UN15;Bibliothèque numérique;;Biblioth%E8que%20num%E9rique;;422189901;;1, rue Tréfilerie;;42023;Saint-Etienne;;45.42742,4.392343;https://scd.univ-st-etienne.fr/fr/index.html;https://brisees-opac.univ-st-etienne.fr/;bu.numerique@univ-st-etienne.fr;;;https://scd.univ-st-etienne.fr/fr/reseaux-sociaux/blogbuster.html;;;https://www.facebook.com/bibliotheques.ujm/;https://twitter.com/BUSaintEtienne;https://www.youtube.com/playlist?list=PL7DrcyJB06GjKs6tmE628pMwQTSnS75N8;;;;;;;;;;42218;Saint-Étienne;UU00753;Saint-Étienne;D042;Loire;A10;Lyon;R84;Auvergne-Rhône-Alpes;Province;FD111;0421523C.png;;bibliotheques.ujm;BUSaintEtienne;channel/UCIUdvKhAL8x1Ml-_zPae0gg;;;;;
0421523C;Service commun de la documentation;Service%20commun%20de%20la%20documentation;0421523C-02;0421523C-02-1;Oui;1;0421095M;UN02;Bibliothèque universitaire de Roanne;;Biblioth%E8que%20universitaire%20de%20Roanne;;421872101;;24-30, rue de Paris;;42334;ROANNE;;46.044539,4.071267;https://scd.univ-st-etienne.fr;https://scd.univ-st-etienne.fr/fr/tout-savoir-sur-mes-bu/bu-roanne.html;bu.roanne@univ-st-etienne.fr;;;https://scd.univ-st-etienne.fr/fr/reseaux-sociaux/blogbuster.html;;;https://www.facebook.com/bibliotheques.ujm/;https://twitter.com/BUSaintEtienne;https://www.youtube.com/playlist?list=PL7DrcyJB06GjKs6tmE628pMwQTSnS75N8;;;;;;;;;;42187;Roanne;UU42502;Roanne;D042;Loire;A10;Lyon;R84;Auvergne-Rhône-Alpes;Province;FD111;0421523C.png;;bibliotheques.ujm;BUSaintEtienne;channel/UCIUdvKhAL8x1Ml-_zPae0gg;;;;;
0134031L;SCD Aix-Marseille Université;SCD%20Aix%2DMarseille%20Universit%E9;0134031L-24;0134031L-24-1;Oui;1;0134009M;UN24;Bibliothèque DSP Cassin;;Biblioth%E8que%20DSP%20Cassin;;130012233;bibliothèque associée;5 avenue Robert Schuman;Espace René Cassin;13628;Aix-en-Provence;;43.518601,5.447093;http://facdedroit.univ-amu.fr/bibliotheque-rene-cassin/presentation;;;;;;;;;;;;;;;;;;;;13001;Aix-en-Provence;UU00759;Marseille - Aix-en-Provence;D013;Bouches-du-Rhône;A02;Aix-Marseille;R93;Provence-Alpes-Côte d'Azur;Province;FD111;0134031L.jpg;;;;;;;;;
0753455Y;Ecole normale supérieure;Ecole%20normale%20sup%E9rieure;0753455Y-01;0753455Y-01-1;Oui;1;0753455Y;UN01;Bibliothèque de Jourdan - Sciences humaines et sociales;Bibliothèque Jourdan-SHS;Biblioth%E8que%20de%20Jourdan%20%2D%20Sciences%20humaines%20et%20sociales;"La bibliothèque de Lettres et Sciences Humaines de la rue d’Ulm (45 rue d’Ulm, 75005 Paris) et la bibliothèque de Sciences Humaines et Sociale du Boulevard Jourdan (48 boulevard Jourdan, 75014 Paris) constituent une seule entité documentaire sur deux sites. Proposant aux chercheurs, aux élèves et aux étudiants 756 000 volumes en libre accès, 1 760 abonnements de périodiques papier et des collections en développement constant depuis le 19ème siècle, la bibliothèque Ulm-Jourdan  est caractérisée par une collection de recherche de haut niveau présentée à 90% en libre-accès et empruntable, ouverte de manière encyclopédique sur tous les domaines des Lettres et des Sciences humaines et sociales. 

Installée dans des locaux neufs inaugurés en 2017, la bibliothèque de Jourdan offre des collections de niveau recherche sur tous supports, pensées prioritairement en direction des unités de l'ENS présentes sur le Campus : géographie, sciences sociales, économie, droit.";751142308;;48, boulevard Jourdan;;75014;Paris;;48.82227976605147,2.3306583042297;http://www.bib.ens.fr/Accueil.109.0.html;http://www.bib.ens.fr/Guide-du-lecteur.103.0.html;;http://www.bib.ens.fr/Contact.765.0.html;;;;;;;;;;;;;;;;;75114;Paris 14e;UU00851;Paris;D075;Paris;A01;Paris;R11;Île-de-France;Île-de-France;FD111;;;;;;;;;;
0340834X;BIU Montpellier;BIU%20Montpellier;0340834X-13;0340834X-13-1;Oui;1;0341089Z;UN13;IUT Béziers;;IUT%20B%E9ziers;;340322101;;3, Place du 14 juillet;;34500;Béziers;;43.33422849999999,3.2197889;http://www.biu-montpellier.fr;;;https://boomerang.biu-montpellier.fr;;;;;;;;;;;;;;;;;34032;Béziers;UU34501;Béziers;D034;Hérault;A11;Montpellier;R76;Occitanie;Province;FD111;0340834X.jpg;;;;;;;;;
0340834X;BIU Montpellier;BIU%20Montpellier;0340834X-14;0340834X-14-1;Oui;1;0341089Z;UN14;Lettres Saint-Charles;Saint-Charles;Lettres%20Saint%2DCharles;;341722112;;rue Henri Serre;;34000;Montpellier;;43.613873,3.8776349999999997;http://www.biu-montpellier.fr;;busaintcharles@univ-montp3.fr;https://boomerang.biu-montpellier.fr;;;;;https://www.facebook.com/BU.UPVM/;;;;;;;;;;;;34172;Montpellier;UU34701;Montpellier;D034;Hérault;A11;Montpellier;R76;Occitanie;Province;FD111;0340834X.jpg;;BU.UPVM;;;;;;;
0340834X;BIU Montpellier;BIU%20Montpellier;0340834X-20;0340834X-20-1;Oui;1;0341089Z;UN20;UM-FDE-30 Nîmes;;UM%2DFDE%2D30%20N%EEmes;;301892201;bibliothèque associée;62 rue Vincent Faïta;;30000;Nîmes;;43.8457028,4.3717388;;;;;;;;;;;;;;;;;;;;;30189;Nîmes;UU30601;Nîmes;D030;Gard;A11;Montpellier;R76;Occitanie;Province;FD111;0340834X.jpg;;;;;;;;;
0333308S;Direction de la documentation;Direction%20de%20la%20documentation;0333308S-02;0333308S-02-1;Oui;1;0333298F;Un02;Institut des Sciences Criminelles et de la justice (ISCJ);ISCJ;Institut%20des%20Sciences%20Criminelles%20et%20de%20la%20justice%20%28ISCJ%29;;;bibliothèque associée;4 rue du Maréchal Joffre;;33075;BORDEAUX;;44.836928,-0.578511;;;;;;;;;;;;;;;;;;;;;33063;Bordeaux;UU33701;Bordeaux;D033;Gironde;A04;Bordeaux;R75;Nouvelle-Aquitaine;Province;FD111;0333308S.jpg;;;;;;;;;
0333308S;Direction de la documentation;Direction%20de%20la%20documentation;0333308S-25;0333308S-25-1;Oui;1;0333298F;Un25;Bibliothèque Universitaire des Sciences de l'Homme (BU SH);BU SH;Biblioth%E8que%20Universitaire%20des%20Sciences%20de%20l%27Homme%20%28BU%20SH%29;;330632102;;3 place de la Victoire;;33076;BORDEAUX;;44.83145,-0.571777;http://bibliotheques.u-bordeaux.fr/Les-bibliotheques/Sciences-de-l-Homme/Bibliotheque-universitaire-des-Sciences-de-l-Homme;;doc-bibliotheque@u-bordeaux.fr;;;;;;;;;;;;;;;;;;33063;Bordeaux;UU33701;Bordeaux;D033;Gironde;A04;Bordeaux;R75;Nouvelle-Aquitaine;Province;FD111;0333308S.jpg;;;;;;;;;
0921510S;Service Commun de Documentation de l'Université Paris Nanterre;Service%20Commun%20de%20Documentation%20de%20l%27Universit%E9%20Paris%20Nanterre;0921510S-00;0921510S-00-1;Oui;1;0921204J;Un00;Bibliothèque universitaire;BU;Biblioth%E8que%20universitaire;;920502102;;2, allée de l'Université;;92000;Nanterre;;48.90542401016865,2.215743324081359;http://scd.parisnanterre.fr/;http://scd.parisnanterre.fr/bibliotheques/bibliotheque-universitaire/;;;;;;;https://www.facebook.com/BUNanterre/;https://twitter.com/BUNanterre;https://www.youtube.com/channel/UCk13fh-1y7uH67WNFKqy3lA;;;;;;;;;;92050;Nanterre;UU00851;Paris;D092;Hauts-de-Seine;A25;Versailles;R11;Île-de-France;Île-de-France;FD111;0921510S.jpg;;BUNanterre;BUNanterre;channel/UCk13fh-1y7uH67WNFKqy3lA;;;;;Oui
0623982S;Université d'Artois;Universit%E9%20d%27Artois;0623982S-02;0623982S-02-1;Oui;1;0623957P;Un02;Bibliothèque de Droit et Sciences Politiques;;Biblioth%E8que%20de%20Droit%20et%20Sciences%20Politiques;;591782101;;Rue d'esquerchin;;59500;Douai;;50.370947,3.071734;http://portail-bu.univ-artois.fr/medias/medias.aspx?INSTANCE=EXPLOITATION;http://portail-bu.univ-artois.fr/medias/medias.aspx?INSTANCE=exploitation&PORTAL_ID=bu_douai.xml;;;;;;;https://www.facebook.com/bibliotheques.artois;;;;;;;;;;;;59178;Douai;UU00756;Douai - Lens;D059;Nord;A09;Lille;R32;Hauts-de-France;Province;FD111;;;bibliotheques.artois;;;;;;;
0761652H;SCD Université de Rouen-Normandie;SCD%20Universit%E9%20de%20Rouen%2DNormandie;0761652H-02;0761652H-02-1;Oui;1;0761904G;Un02;Médecine, Pharmacie et sciences de la santé;;M%E9decine%2C%20Pharmacie%20et%20sciences%20de%20la%20sant%E9;;;;22 Bd Gambetta;;76100;Rouen cedex 1;;49.431358,1.07835;;;;;;;;;;;;;;;;;;;;;76540;Rouen;UU00755;Rouen;D076;Seine-Maritime;A21;Rouen;R28;Normandie;Province;FD111;;;;;;;;;;Oui
